filename|text
S11E01_BMO_Vocals_SPEAKER_04_1954.78.wav|Mr. M, I got a crystal!
S05E17_BMO_Vocals_SPEAKER_02_353.20.wav|Potato.
S05E07_BMO_Vocals_SPEAKER_03_184.73.wav|(BMO crying)
S08E20_BMO_Vocals_SPEAKER_07_562.09.wav|Now me and Beemo can really cut loose.
S05E17_BMO_Vocals_SPEAKER_03_532.21.wav|Might be a minute.
S03E19_BMO_Vocals_SPEAKER_06_398.53.wav|Finn, get naked.
S04E17_BMO_Vocals_SPEAKER_03_258.95.wav|You are putting words in my mouth.
S11E01_BMO_Vocals_SPEAKER_04_2650.35.wav|Ricky, you beast!
S07E17_BMO_Vocals_SPEAKER_06_601.16.wav|Your day-to-days are over!
S08E21_BMO_Vocals_SPEAKER_02_342.57.wav|Who cares?
S07E14_BMO_Vocals_SPEAKER_08_1070.40.wav|You've gone too far!
